period,maximum,minimum,mean,volatilty,fd,return
64,4.5815085,4.57258,4.57687893333333,0.00892849999999967,53760.4300834426,-0.000973606900425368
65,4.5788875,4.5757085,4.57735497222222,0.00317900000000026,66373.073293483,0.000104009499884625
66,4.57916,4.57688,4.57794079861111,0.00227999999999984,197368.421052646,0.000127983604602422
67,4.580276,4.5760975,4.57877869027778,0.00417850000000009,174225.200430773,0.00018302806950249
68,4.58069,4.5752,4.57798637083333,0.00549,85792.349726776,-0.000173041655436691
69,4.58945,4.5755115,4.57978061666667,0.013938500000001,26760.4118090163,0.000391929046526638
70,4.5852475,4.577158,4.58017057638889,0.00808949999999964,21756.5980592135,8.5148122773314e-05
71,4.5856815,4.578257,4.58095902777778,0.00742449999999995,34211.0579837029,0.000172144546963702
72,4.5852835,4.58158,4.58366314305556,0.00370349999999942,63453.4899419568,0.000590294578358147
73,4.58746,4.583993,4.58583295,0.00346700000000055,117680.992212269,0.000473378360652739
74,4.5908075,4.58466,4.58750939444445,0.00614749999999997,80845.8723058157,0.000365570325548948
75,4.5893,4.5839755,4.58625432222222,0.00532449999999951,57845.8071180446,-0.000273584665296432
76,4.5935935,4.581729,4.58493656666667,0.0118645000000006,45008.2177925722,-0.000287327187498128
77,4.59405,4.59054,4.59250488888889,0.00351000000000035,39601.1396011357,0.00165069289665758
78,4.59328,4.588866,4.59069644583333,0.00441400000000058,130720.434979593,-0.000393781411083878
79,4.596386,4.590535,4.59338859305556,0.00585099999999983,70757.1355323897,0.000586435468776621
80,4.5934385,4.5863005,4.590132875,0.00713799999999942,81815.6346315561,-0.00070878350254925
81,4.58867,4.5834495,4.58684526111111,0.00522050000000007,74322.382913513,-0.000716235015067907
82,4.588469,4.584987,4.58673401805556,0.00348199999999998,118035.611717404,-2.42526288163266e-05
83,4.5877305,4.5846,4.58608232916667,0.00313050000000015,170260.341798427,-0.000142081246988206
84,4.587601,4.5851485,4.58623732222222,0.00245249999999952,223037.716615742,3.37963962335543e-05
85,4.58825,4.5856775,4.5871150125,0.00257250000000031,247619.047619018,0.000191374805992791
86,4.590905,4.583696,4.58668301527778,0.00720900000000047,123595.50561797,-9.41762351815416e-05
87,4.59354,4.58858,4.59038556805556,0.00495999999999963,53427.4193548427,0.000807239734127045
88,4.5917665,4.58818,4.58970109722222,0.00358650000000083,104558.762024234,-0.000149109660438332
