period,maximum,minimum,mean,volatilty,fd,return
72,1.02803,1.0273,1.02766793055556,0.000730000000000119,186301.369862983,-0.000554953903368881
73,1.02765,1.02672,1.02714044444444,0.000929999999999875,327956.989247356,-0.000513284588754198
74,1.02707,1.02615,1.02667734722222,0.000920000000000254,307608.695652089,-0.000450860663434252
75,1.02685,1.026165,1.02651120833333,0.000685000000000047,435036.496350335,-0.000161821909617689
76,1.02675,1.02575,1.02635505555556,0.00099999999999989,368000.000000041,-0.000152119895535617
77,1.02635,1.02562,1.0260205,0.000729999999999897,324657.534246621,-0.000325964736807892
78,1.02665,1.02586,1.02627131944444,0.000790000000000068,411392.405063256,0.000244458511739662
79,1.02635,1.02584,1.02607797222222,0.000509999999999788,449019.607843324,-0.000188397764371766
80,1.02725,1.02609,1.02646427777778,0.00116000000000005,446551.724137912,0.00037648752435342
81,1.02745,1.026915,1.02714347222222,0.000534999999999952,439252.336448637,0.00066168346931181
82,1.02775,1.02712,1.02734786111111,0.00063000000000013,695238.095237951,0.00019898767252694
83,1.02775,1.02711,1.02737052777778,0.000640000000000196,551562.499999831,2.2063283065788e-05
84,1.027465,1.02687,1.0271875,0.000594999999999901,673949.579832045,-0.000178151672477476
85,1.02715,1.026575,1.02681905555556,0.000574999999999992,742608.695652184,-0.000358692492310047
86,1.02775,1.026145,1.027045125,0.00160500000000008,289096.573208709,0.000220164831594563
87,1.02655,1.02545,1.02611963888889,0.00109999999999988,159090.909090927,-0.000901115334256815
88,1.02629,1.02571,1.02604405555556,0.000579999999999803,420689.655172557,-7.36593770050867e-05
89,1.02615,1.02542,1.02575190277778,0.000729999999999897,490410.958904179,-0.000284737069715329
90,1.02655,1.025665,1.02609584722222,0.000884999999999803,450847.457627219,0.000335309584620799
91,1.026925,1.025485,1.02611620833333,0.00144000000000011,223611.111111094,1.9843283808491e-05
92,1.02693,1.026035,1.02645,0.00089500000000009,203351.955307242,0.000325296164270678
93,1.02751,1.02635,1.02695473611111,0.00116000000000005,272413.793103437,0.000491729856408997
94,1.02761,1.026745,1.02711301388889,0.000865000000000116,289017.341040424,0.000154123421619477
95,1.02855,1.027425,1.02780490277778,0.00112500000000004,261333.333333323,0.000673624887946151
96,1.02845,1.0276,1.02797711111111,0.000849999999999795,255294.11764712,0.000167549632102257
97,1.02815,1.02743,1.02777943055556,0.000720000000000276,391666.666666517,-0.000192300541927459
98,1.028865,1.02748,1.02835975,0.00138499999999975,355956.678700426,0.000564634227142504
99,1.02865,1.027825,1.02814419444444,0.000824999999999854,212121.21212125,-0.00020961103889554
100,1.02817,1.02714,1.02768623611111,0.00102999999999986,281553.398058289,-0.000445422282018276
101,1.02785,1.02733,1.02758359722222,0.000519999999999854,513461.538461683,-9.98737603776096e-05
102,1.02754,1.026775,1.02708619444444,0.000765000000000127,613071.895424735,-0.000484050912375745
103,1.02735,1.02666,1.02697781944444,0.000689999999999857,511594.202898657,-0.000105516947444278
104,1.02775,1.027015,1.02734313888889,0.000735000000000152,412244.897959098,0.000355722818475305
105,1.02785,1.027175,1.02743956944444,0.000674999999999981,453333.333333346,9.38640186567266e-05
106,1.02795,1.02716,1.02741066666667,0.000790000000000291,407594.936708711,-2.81308785814159e-05
107,1.02785,1.02717,1.02751077777778,0.000680000000000014,482352.941176461,9.74402099950844e-05
108,1.02849,1.02775,1.028126625,0.000739999999999963,437837.83783786,0.0005993584062973
109,1.029405,1.028425,1.02877858333333,0.000979999999999981,288775.510204087,0.000634122604628893
110,1.02965,1.028965,1.02924938888889,0.000685000000000269,385401.459853863,0.0004576354554642
111,1.02945,1.02899,1.02922105555556,0.000460000000000349,743478.260869001,-2.75281517182961e-05
112,1.02985,1.02915,1.02936477777778,0.000700000000000145,812857.142856975,0.000139641743089559
